,Unnamed: 0,title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
947,973,"M 7.9 - 128 km ESE of Kuril’sk, Russia",7.9,03-12-1995 18:01,0,6,,0,960,us,0,0.0,0.0,mw,33.0,44.66,149.3,"Kuril’sk, Russia",Europe,Russian Federation
948,974,"M 7.2 - 27 km SSE of Nuwaybi‘a, Egypt",7.2,22-11-1995 04:15,0,9,,0,798,us,0,0.0,0.0,mw,10.0,28.83,34.8,"Nuwaybi‘a, Egypt",Asia,Saudi Arabia
949,975,"M 6.7 - 73 km WSW of Vallenar, Chile",6.7,01-11-1995 00:35,0,7,,0,691,us,0,0.0,0.0,mw,19.9,-28.91,-71.42,"Vallenar, Chile",South America,Chile
950,976,"M 7.2 - 13 km NW of Ocozocoautla de Espinosa, Mexico",7.2,21-10-1995 02:38,0,6,,0,798,us,0,0.0,0.0,mw,159.3,16.84,-93.47,"Ocozocoautla de Espinosa, Mexico",North America,Mexico
951,977,"M 6.8 - 71 km ESE of Naze, Japan",6.8,19-10-1995 02:41,0,6,,0,711,us,0,0.0,0.0,mw,19.7,28.09,130.15,"Naze, Japan",Asia,Japan
952,978,"M 7.1 - 83 km SE of Naze, Japan",7.1,18-10-1995 10:37,0,6,,0,776,us,0,0.0,0.0,mw,28.4,27.93,130.18,"Naze, Japan",Asia,Japan
953,979,"M 8.0 - 5 km E of El Colomo, Mexico",8.0,09-10-1995 15:35,0,8,,0,985,us,0,0.0,0.0,mw,33.0,19.06,-104.2,"El Colomo, Mexico",North America,Mexico
954,980,"M 6.8 - 5 km ENE of Sungai Penuh, Indonesia",6.8,06-10-1995 18:09,0,7,,0,711,us,0,0.0,0.0,mw,33.0,-2.04,101.44,"Sungai Penuh, Indonesia",Asia,Indonesia
955,981,"M 6.5 - 50 km SE of Sucúa, Ecuador",6.5,03-10-1995 12:44,0,7,,0,650,us,0,0.0,0.0,mw,16.7,-2.78,-77.85,"Sucúa, Ecuador",South America,Ecuador
956,982,"M 7.0 - 45 km SE of Sucúa, Ecuador",7.0,03-10-1995 01:51,0,7,,0,754,us,0,0.0,0.0,mw,24.4,-2.75,-77.88,"Sucúa, Ecuador",South America,Ecuador
957,983,"M 6.5 - 81 km W of Paramonga, Peru",6.5,23-09-1995 22:31,0,5,,0,650,us,0,0.0,0.0,mwb,59.9,-10.68,-78.58,"Paramonga, Peru",South America,Peru
958,984,"M 7.4 - 5 km N of Azoyú, Mexico",7.4,14-09-1995 14:04,0,7,,0,842,us,0,0.0,0.0,mwb,23.0,16.78,-98.6,"Azoyú, Mexico",North America,Mexico
959,985,"M 6.6 - 95 km SW of Etchoropo, Mexico",6.6,28-08-1995 10:46,0,5,,0,670,us,0,0.0,0.0,mwb,12.2,26.09,-110.28,"Etchoropo, Mexico",North America,Mexico
960,986,"M 6.6 - 7 km WSW of Neira, Colombia",6.6,19-08-1995 21:43,0,6,,0,670,us,0,0.0,0.0,mw,119.6,5.14,-75.58,"Neira, Colombia",South America,Colombia
961,987,"M 7.2 - 139 km WNW of Panguna, Papua New Guinea",7.2,16-08-1995 23:10,0,6,,0,798,us,0,0.0,0.0,mw,33.0,-5.77,154.35,"Panguna, Papua New Guinea",Oceania,Papua New Guinea
962,988,"M 6.6 - 205 km SE of Kokopo, Papua New Guinea",6.6,16-08-1995 16:24,0,4,,0,670,us,0,0.0,0.0,mw,18.7,-5.43,153.77,"Kokopo, Papua New Guinea",Oceania,Papua New Guinea
963,989,"M 7.7 - 155 km WNW of Panguna, Papua New Guinea",7.7,16-08-1995 10:27,0,6,,0,912,us,0,0.0,0.0,mw,30.1,-5.8,154.18,"Panguna, Papua New Guinea",Oceania,Papua New Guinea
964,990,"M 6.7 - 99 km WSW of Kokopo, Papua New Guinea",6.7,14-08-1995 04:37,0,6,,0,691,us,0,0.0,0.0,mw,127.9,-4.84,151.51,"Kokopo, Papua New Guinea",Oceania,Papua New Guinea
965,991,"M 8.0 - 36 km NNE of Antofagasta, Chile",8.0,30-07-1995 05:11,0,8,,0,985,us,0,0.0,0.0,mw,45.6,-23.34,-70.29,Ant,South America,Chile
966,992,"M 6.8 - 158 km W of Jinghong, China",6.8,11-07-1995 21:46,0,8,,0,711,us,0,0.0,0.0,mw,12.5,21.97,99.2,"Jinghong, China",Asia,Myanmar
967,993,"M 6.6 - 0 km ESE of Isangel, Vanuatu",6.6,29-06-1995 12:24,0,5,,0,670,us,0,0.0,0.0,mw,139.4,-19.54,169.29,"Isangel, Vanuatu",Oceania,Vanuatu
968,994,"M 6.5 - 8 km WNW of Galaxídhion, Greece",6.5,15-06-1995 00:15,0,7,,0,650,us,0,0.0,0.0,mw,14.2,38.4,22.28,"Galaxídhion, Greece",Europe,Greece
969,995,"M 7.1 - 85 km S of Tungor, Russia",7.1,27-05-1995 13:03,0,9,,0,776,us,0,0.0,0.0,mwb,11.0,52.63,142.83,"Tungor, Russia",Asia,Russian Federation
970,996,"M 7.7 - 249 km E of Vao, New Caledonia",7.7,16-05-1995 20:12,0,4,,0,912,us,0,0.0,0.0,mw,20.2,-23.01,169.9,"Vao, New Caledonia",Europe,France
971,997,"M 6.9 - 27 km NNW of Maubara, Timor Leste",6.9,14-05-1995 11:33,0,6,,0,732,us,0,0.0,0.0,mw,11.2,-8.38,125.13,"Maubara, Timor Leste",Asia,Indonesia
972,998,"M 6.6 - 10 km W of Aianí, Greece",6.6,13-05-1995 08:47,0,9,,0,670,us,0,0.0,0.0,mw,14.0,40.15,21.7,"Aianí, Greece",Europe,Greece
973,999,"M 7.1 - 14 km NE of Cabatuan, Philippines",7.1,05-05-1995 03:53,0,7,,0,776,us,0,0.0,0.0,mw,16.0,12.63,125.3,"Cabatuan, Philippines",Asia,Philippines
